timestamp,last,volume
2026-03-25 21:29:26.655118,6636.5,1447913
2026-03-25 21:29:27.661118,6636.5,1447918
2026-03-25 21:29:28.664260,6636.5,1447918
2026-03-25 21:29:29.666978,6636.25,1447919
2026-03-25 21:29:30.670265,6636.5,1447924
2026-03-25 21:29:31.674340,6636.25,1447925
2026-03-25 21:29:32.677608,6636.25,1447932
2026-03-25 21:29:33.680606,6636.5,1447934
2026-03-25 21:29:34.683777,6636.25,1447935
2026-03-25 21:29:35.687994,6636.25,1447935
2026-03-25 21:29:36.691996,6636.25,1447935
2026-03-25 21:29:37.696246,6636.25,1447943
2026-03-25 21:29:38.702248,6636.5,1447945
2026-03-25 21:29:39.706134,6636.5,1447945
2026-03-25 21:29:40.720361,6636.5,1447945
2026-03-25 21:29:41.723202,6636.5,1447959
2026-03-25 21:29:42.726469,6636.5,1447959
2026-03-25 21:29:43.729794,6636.5,1447959
2026-03-25 21:29:44.733327,6636.25,1447960
2026-03-25 21:29:45.736330,6636.5,1448007
2026-03-25 21:29:46.741088,6636.5,1448007
2026-03-25 21:29:47.744091,6636.5,1448007
2026-03-25 21:29:48.746930,6636.25,1448011
2026-03-25 21:29:49.749943,6636.5,1448012
2026-03-25 21:29:50.753327,6636.5,1448012
2026-03-25 21:29:51.758336,6636.5,1448012
2026-03-25 21:29:52.761708,6636.25,1448016
2026-03-25 21:29:53.766709,6636.25,1448017
2026-03-25 21:29:54.773848,6636.25,1448024
2026-03-25 21:29:55.777039,6636.5,1448025
2026-03-25 21:29:56.781040,6636.5,1448025
2026-03-25 21:29:57.783931,6636.25,1448037
2026-03-25 21:29:58.788111,6636.25,1448039
2026-03-25 21:29:59.791334,6636.25,1448043
2026-03-25 21:30:00.795334,6636.25,1448044
2026-03-25 21:30:01.798849,6636.5,1448054
2026-03-25 21:30:02.802343,6636.5,1448057
2026-03-25 21:30:03.805866,6636.5,1448065
2026-03-25 21:30:04.808865,6636.5,1448084
2026-03-25 21:30:05.812472,6636.5,1448085
2026-03-25 21:30:06.815992,6636.5,1448091
2026-03-25 21:30:07.820886,6636.25,1448098
2026-03-25 21:30:08.829170,6636.25,1448099
2026-03-25 21:30:09.835170,6636.25,1448099
2026-03-25 21:30:10.838746,6636.25,1448099
2026-03-25 21:30:11.842744,6636.5,1448100
2026-03-25 21:30:12.847236,6636.75,1448101
2026-03-25 21:30:13.851252,6636.5,1448102
2026-03-25 21:30:14.854856,6636.75,1448108
2026-03-25 21:30:15.858855,6637.0,1448119
2026-03-25 21:30:16.862328,6637.0,1448138
2026-03-25 21:30:17.866373,6636.75,1448150
2026-03-25 21:30:18.869717,6636.75,1448154
2026-03-25 21:30:19.873423,6636.75,1448158
2026-03-25 21:30:20.877423,6636.75,1448176
2026-03-25 21:30:21.881298,6636.75,1448176
2026-03-25 21:30:22.884753,6636.75,1448178
2026-03-25 21:30:23.888317,6636.75,1448178
2026-03-25 21:30:24.893865,6636.75,1448183
2026-03-25 21:30:25.897863,6636.5,1448187
2026-03-25 21:30:26.900861,6636.5,1448191
2026-03-25 21:30:27.904149,6636.5,1448191
2026-03-25 21:30:28.909128,6636.25,1448213
2026-03-25 21:30:29.913324,6636.25,1448214
2026-03-25 21:30:30.917143,6636.25,1448216
2026-03-25 21:30:31.920140,6636.25,1448216
2026-03-25 21:30:32.924060,6636.0,1448218
2026-03-25 21:30:33.927450,6636.0,1448220
2026-03-25 21:30:34.931617,6636.0,1448232
2026-03-25 21:30:35.934873,6636.25,1448236
2026-03-25 21:30:36.938301,6636.25,1448236
2026-03-25 21:30:37.941472,6636.25,1448236
2026-03-25 21:30:38.945473,6636.25,1448240
2026-03-25 21:30:39.949275,6636.25,1448240
2026-03-25 21:30:40.953277,6636.25,1448241
2026-03-25 21:30:41.960163,6636.25,1448242
2026-03-25 21:30:42.964216,6636.25,1448244
2026-03-25 21:30:43.969522,6636.25,1448247
2026-03-25 21:30:44.973556,6636.0,1448248
2026-03-25 21:30:45.976663,6636.0,1448248
2026-03-25 21:30:46.980663,6636.0,1448249
2026-03-25 21:30:47.984438,6636.0,1448250
2026-03-25 21:30:48.987467,6636.0,1448251
2026-03-25 21:30:49.991468,6636.0,1448252
2026-03-25 21:30:50.996104,6636.0,1448252
2026-03-25 21:30:51.999141,6636.0,1448252
2026-03-25 21:30:53.015076,6636.0,1448252
2026-03-25 21:30:54.019114,6636.0,1448253
2026-03-25 21:30:55.025318,6636.0,1448253
2026-03-25 21:30:56.028558,6636.0,1448255
2026-03-25 21:30:57.032883,6636.0,1448255
2026-03-25 21:30:58.037884,6636.0,1448255
2026-03-25 21:30:59.041242,6635.5,1448280
2026-03-25 21:31:00.046688,6635.5,1448281
2026-03-25 21:31:01.050685,6635.75,1448288
2026-03-25 21:31:02.053723,6635.75,1448304
2026-03-25 21:31:03.057807,6635.75,1448304
2026-03-25 21:31:04.060906,6635.75,1448305
2026-03-25 21:31:05.064905,6635.75,1448305
2026-03-25 21:31:06.069415,6635.75,1448305
2026-03-25 21:31:07.074417,6636.0,1448307
2026-03-25 21:31:08.078744,6636.0,1448307
2026-03-25 21:31:09.082745,6635.75,1448310
2026-03-25 21:31:10.086087,6635.75,1448311
2026-03-25 21:31:11.090240,6636.0,1448313
2026-03-25 21:31:12.093242,6636.0,1448316
2026-03-25 21:31:13.097395,6636.0,1448316
2026-03-25 21:31:14.103398,6636.0,1448317
2026-03-25 21:31:15.106706,6636.0,1448321
2026-03-25 21:31:16.110707,6636.0,1448321
2026-03-25 21:31:17.114612,6636.25,1448334
2026-03-25 21:31:18.119476,6636.25,1448334
2026-03-25 21:31:19.123477,6636.5,1448335
2026-03-25 21:31:20.127477,6636.5,1448337
2026-03-25 21:31:21.130476,6636.5,1448337
2026-03-25 21:31:22.134099,6636.25,1448346
2026-03-25 21:31:23.138100,6636.25,1448349
2026-03-25 21:31:24.141887,6636.25,1448350
2026-03-25 21:31:25.146996,6636.25,1448357
2026-03-25 21:31:26.150447,6636.25,1448358
2026-03-25 21:31:27.153798,6636.0,1448359
2026-03-25 21:31:28.157808,6636.0,1448360
2026-03-25 21:31:29.161891,6636.0,1448360
2026-03-25 21:31:30.165286,6636.0,1448360
2026-03-25 21:31:31.169285,6636.0,1448386
2026-03-25 21:31:32.173286,6636.0,1448386
2026-03-25 21:31:33.177762,6636.0,1448386
2026-03-25 21:31:34.189794,6636.25,1448387
2026-03-25 21:31:35.193559,6636.0,1448395
2026-03-25 21:31:36.197558,6636.0,1448395
2026-03-25 21:31:37.201463,6636.0,1448395
2026-03-25 21:31:38.206736,6636.0,1448396
2026-03-25 21:31:39.209752,6636.0,1448404
2026-03-25 21:31:40.212750,6636.0,1448404
2026-03-25 21:31:41.216676,6635.75,1448405
2026-03-25 21:31:42.220081,6635.75,1448405
2026-03-25 21:31:43.224083,6635.75,1448405
2026-03-25 21:31:44.253983,6636.25,1448409
2026-03-25 21:31:45.258019,6636.25,1448409
2026-03-25 21:31:46.262068,6636.25,1448411
2026-03-25 21:31:47.266066,6636.5,1448412
2026-03-25 21:31:48.269947,6636.5,1448415
2026-03-25 21:31:49.273009,6636.5,1448415
2026-03-25 21:31:50.276967,6636.75,1448416
2026-03-25 21:31:51.280966,6636.75,1448426
2026-03-25 21:31:52.284770,6636.75,1448487
2026-03-25 21:31:53.289772,6637.0,1448490
2026-03-25 21:31:54.293826,6637.0,1448507
2026-03-25 21:31:55.298568,6637.0,1448508
2026-03-25 21:31:56.302567,6636.75,1448510
2026-03-25 21:31:57.306464,6636.75,1448512
2026-03-25 21:31:58.309772,6636.75,1448512
2026-03-25 21:31:59.312746,6636.75,1448514
2026-03-25 21:32:00.316176,6636.75,1448515
2026-03-25 21:32:01.320306,6636.75,1448517
2026-03-25 21:32:02.324823,6636.75,1448517
2026-03-25 21:32:03.329114,6636.75,1448523
2026-03-25 21:32:04.333149,6636.75,1448524
2026-03-25 21:32:05.337150,6636.75,1448524
2026-03-25 21:32:06.340326,6636.75,1448525
2026-03-25 21:32:07.344349,6636.75,1448525
2026-03-25 21:32:08.348152,6636.75,1448526
2026-03-25 21:32:09.352157,6636.75,1448532
2026-03-25 21:32:10.355814,6636.75,1448532
2026-03-25 21:32:11.358949,6636.75,1448532
2026-03-25 21:32:12.363124,6636.75,1448538
2026-03-25 21:32:13.367252,6636.75,1448538
2026-03-25 21:32:14.370252,6636.5,1448538
2026-03-25 21:32:15.374485,6636.5,1448539
2026-03-25 21:32:16.378484,6636.5,1448558
2026-03-25 21:32:17.382387,6636.5,1448558
2026-03-25 21:32:18.387387,6636.75,1448562
2026-03-25 21:32:19.391450,6636.75,1448562
2026-03-25 21:32:20.395450,6636.5,1448570
2026-03-25 21:32:21.398500,6636.5,1448570
2026-03-25 21:32:22.402628,6636.5,1448570
2026-03-25 21:32:23.406276,6636.5,1448570
2026-03-25 21:32:24.409375,6636.5,1448578
2026-03-25 21:32:25.414377,6636.75,1448581
2026-03-25 21:32:26.417609,6636.75,1448581
2026-03-25 21:32:27.420630,6636.5,1448583
2026-03-25 21:32:28.424277,6636.5,1448583
2026-03-25 21:32:29.427277,6636.5,1448583
2026-03-25 21:32:30.431043,6636.5,1448585
2026-03-25 21:32:31.435037,6636.5,1448585
2026-03-25 21:32:32.438016,6636.5,1448585
2026-03-25 21:32:33.442018,6636.5,1448586
2026-03-25 21:32:34.445414,6636.5,1448586
2026-03-25 21:32:35.448930,6636.75,1448589
2026-03-25 21:32:36.452932,6636.75,1448589
2026-03-25 21:32:37.456709,6636.75,1448589
2026-03-25 21:32:38.460710,6637.0,1448591
2026-03-25 21:32:39.464513,6637.0,1448591
2026-03-25 21:32:40.468514,6637.25,1448601
2026-03-25 21:32:41.472295,6637.25,1448602
2026-03-25 21:32:42.475674,6637.25,1448617
2026-03-25 21:32:43.479849,6637.25,1448617
2026-03-25 21:32:44.483319,6637.25,1448644
2026-03-25 21:32:45.486317,6637.25,1448644
2026-03-25 21:32:46.490325,6637.5,1448648
2026-03-25 21:32:47.493482,6637.5,1448661
2026-03-25 21:32:48.498173,6637.0,1448678
2026-03-25 21:32:49.502173,6637.25,1448682
2026-03-25 21:32:50.505641,6637.0,1448688
2026-03-25 21:32:51.509642,6637.0,1448688
2026-03-25 21:32:52.513390,6637.0,1448689
2026-03-25 21:32:53.516409,6637.0,1448689
2026-03-25 21:32:54.519853,6637.0,1448689
2026-03-25 21:32:55.524880,6637.0,1448689
2026-03-25 21:32:56.528066,6637.0,1448689
2026-03-25 21:32:57.532096,6637.0,1448689
2026-03-25 21:32:58.535125,6637.0,1448691
2026-03-25 21:32:59.538834,6637.25,1448698
2026-03-25 21:33:00.541873,6637.25,1448698
2026-03-25 21:33:01.545372,6637.25,1448698
2026-03-25 21:33:02.548610,6637.25,1448698
2026-03-25 21:33:03.552043,6637.25,1448698
2026-03-25 21:33:04.556080,6637.25,1448706
2026-03-25 21:33:05.559336,6637.25,1448710
2026-03-25 21:33:06.562294,6637.25,1448710
2026-03-25 21:33:07.566769,6637.0,1448711
2026-03-25 21:33:08.570824,6637.0,1448711
2026-03-25 21:33:09.574050,6637.0,1448711
2026-03-25 21:33:10.579700,6637.0,1448711
2026-03-25 21:33:11.618700,6637.0,1448713
2026-03-25 21:33:12.652476,6637.0,1448713
2026-03-25 21:33:13.657531,6637.0,1448713
2026-03-25 21:33:14.660782,6637.0,1448713
2026-03-25 21:33:15.664810,6637.25,1448714
2026-03-25 21:33:16.668696,6637.25,1448714
2026-03-25 21:33:17.673176,6637.25,1448714
2026-03-25 21:33:18.678980,6637.25,1448716
2026-03-25 21:33:19.683975,6637.25,1448716
2026-03-25 21:33:20.687637,6637.25,1448716
2026-03-25 21:33:21.692790,6637.5,1448726
2026-03-25 21:33:22.696791,6637.5,1448739
2026-03-25 21:33:23.702490,6637.75,1448751
2026-03-25 21:33:24.707520,6637.75,1448751
2026-03-25 21:33:25.715021,6637.5,1448752
2026-03-25 21:33:26.719477,6637.5,1448755
2026-03-25 21:33:27.723046,6637.5,1448757
2026-03-25 21:33:28.817218,6637.5,1448759
2026-03-25 21:33:29.847193,6637.5,1448760
2026-03-25 21:33:30.853232,6637.5,1448760
2026-03-25 21:33:31.857632,6637.5,1448761
2026-03-25 21:33:32.861914,6637.25,1448764
2026-03-25 21:33:33.866997,6637.25,1448764
2026-03-25 21:33:34.883100,6637.25,1448764
2026-03-25 21:33:35.887108,6637.25,1448764
2026-03-25 21:33:36.892164,6637.25,1448764
2026-03-25 21:33:37.897165,6637.5,1448766
2026-03-25 21:33:38.902166,6637.5,1448766
2026-03-25 21:33:39.907885,6637.5,1448766
2026-03-25 21:33:40.911885,6637.0,1448768
2026-03-25 21:33:41.916540,6637.25,1448771
2026-03-25 21:33:42.920536,6637.5,1448775
2026-03-25 21:33:43.924637,6637.0,1448776
2026-03-25 21:33:44.928785,6637.0,1448781
2026-03-25 21:33:45.933281,6637.25,1448782
2026-03-25 21:33:46.938739,6637.25,1448782
2026-03-25 21:33:47.942839,6637.25,1448782
2026-03-25 21:33:48.948987,6637.25,1448785
2026-03-25 21:33:49.954005,6637.25,1448788
2026-03-25 21:33:50.960181,6637.25,1448789
2026-03-25 21:33:51.964843,6637.25,1448790
2026-03-25 21:33:52.970340,6637.0,1448791
2026-03-25 21:33:53.981889,6637.0,1448791
2026-03-25 21:33:54.987778,6637.0,1448791
2026-03-25 21:33:55.994779,6637.0,1448791
2026-03-25 21:33:57.002285,6637.0,1448791
2026-03-25 21:33:58.007285,6637.25,1448793
2026-03-25 21:33:59.013768,6637.0,1448795
2026-03-25 21:34:00.021149,6637.0,1448795
2026-03-25 21:34:01.028551,6637.0,1448795
2026-03-25 21:34:02.034993,6637.0,1448795
2026-03-25 21:34:03.040025,6637.5,1448797
2026-03-25 21:34:04.045651,6637.5,1448797
2026-03-25 21:34:05.049095,6637.75,1448798
2026-03-25 21:34:06.053811,6637.75,1448798
2026-03-25 21:34:07.057437,6637.5,1448799
2026-03-25 21:34:08.063437,6637.5,1448799
2026-03-25 21:34:09.070371,6637.75,1448808
2026-03-25 21:34:10.076374,6637.75,1448808
2026-03-25 21:34:11.081641,6637.5,1448809
2026-03-25 21:34:12.086643,6637.5,1448809
2026-03-25 21:34:13.095046,6637.75,1448812
2026-03-25 21:34:14.099047,6637.75,1448812
2026-03-25 21:34:15.106469,6637.75,1448814
2026-03-25 21:34:16.138472,6637.75,1448814
2026-03-25 21:34:17.164409,6637.75,1448814
2026-03-25 21:34:18.172407,6637.5,1448832
2026-03-25 21:34:19.208408,6637.75,1448833
2026-03-25 21:34:20.232046,6637.75,1448834
2026-03-25 21:34:21.269047,6637.75,1448835
2026-03-25 21:34:22.273550,6637.75,1448835
2026-03-25 21:34:23.278554,6637.75,1448835
2026-03-25 21:34:24.284450,6637.75,1448835
2026-03-25 21:34:25.292304,6637.5,1448860
2026-03-25 21:34:26.299641,6637.5,1448860
2026-03-25 21:38:09.850536,6638.75,1449750
2026-03-25 21:38:10.859186,6638.75,1449750
2026-03-25 21:38:11.863700,6638.75,1449751
2026-03-25 21:38:12.867966,6638.75,1449755
2026-03-25 21:38:13.873031,6639.0,1449758
2026-03-25 21:38:14.877490,6639.0,1449760
2026-03-25 21:38:15.882490,6639.0,1449761
2026-03-25 21:38:16.888505,6639.0,1449763
2026-03-25 21:38:17.893529,6639.0,1449763
2026-03-25 21:38:18.899273,6639.0,1449765
2026-03-25 21:38:19.902789,6639.0,1449769
2026-03-25 21:38:20.906787,6639.25,1449794
2026-03-25 21:38:21.911214,6638.75,1449795
2026-03-25 21:38:22.915216,6639.0,1449805
2026-03-25 21:38:23.919401,6639.0,1449805
2026-03-25 21:38:24.922964,6639.25,1449815
2026-03-25 21:38:25.928120,6639.25,1449817
2026-03-25 21:38:26.938633,6639.0,1449819
2026-03-25 21:38:27.943558,6639.0,1449819
2026-03-25 21:38:28.948557,6639.0,1449819
2026-03-25 21:38:29.953263,6639.0,1449819
2026-03-25 21:38:30.957259,6639.0,1449819
2026-03-25 21:38:31.961260,6639.0,1449819
2026-03-25 21:38:32.965362,6639.0,1449822
2026-03-25 21:38:33.969363,6638.75,1449824
2026-03-25 21:38:34.972864,6638.5,1449836
2026-03-25 21:38:35.976865,6638.75,1449839
2026-03-25 21:38:36.980016,6638.75,1449839
2026-03-25 21:38:37.985018,6638.75,1449839
2026-03-25 21:38:38.989748,6638.75,1449839
2026-03-25 21:38:39.993748,6638.75,1449840
2026-03-25 21:38:40.997456,6638.75,1449840
2026-03-25 21:38:42.001339,6639.0,1449842
2026-03-25 21:38:43.005339,6639.0,1449842
2026-03-25 21:38:44.010326,6639.0,1449842
2026-03-25 21:38:45.014326,6639.0,1449842
2026-03-25 21:38:46.018014,6639.0,1449842
2026-03-25 21:38:47.022014,6638.75,1449844
2026-03-25 21:38:48.025558,6638.75,1449844
2026-03-25 21:38:49.029558,6639.0,1449849
2026-03-25 21:38:50.033922,6639.25,1449851
2026-03-25 21:38:51.039920,6639.25,1449851
2026-03-25 21:38:52.043921,6639.25,1449851
2026-03-25 21:38:53.047944,6638.75,1449852
2026-03-25 21:38:54.051945,6639.0,1449852
2026-03-25 21:38:55.055510,6639.0,1449854
2026-03-25 21:38:56.059509,6639.0,1449854
2026-03-25 21:38:57.062872,6639.0,1449854
2026-03-25 21:38:58.066872,6639.0,1449855
2026-03-25 21:38:59.070685,6639.0,1449855
2026-03-25 21:39:00.074687,6639.0,1449855
2026-03-25 21:39:01.078395,6639.0,1449855
2026-03-25 21:39:02.082394,6639.0,1449855
2026-03-25 21:39:03.086395,6639.25,1449869
2026-03-25 21:39:04.090770,6639.5,1449872
2026-03-25 21:39:05.094770,6639.5,1449872
2026-03-25 21:39:06.099224,6639.25,1449873
2026-03-25 21:39:07.103225,6639.25,1449873
2026-03-25 21:39:08.108303,6639.25,1449874
2026-03-25 21:39:09.112303,6639.5,1449875
2026-03-25 21:39:10.115962,6639.25,1449877
2026-03-25 21:39:11.119962,6639.25,1449877
2026-03-25 21:39:12.123895,6639.0,1449879
2026-03-25 21:39:13.127894,6639.0,1449881
2026-03-25 21:39:14.132896,6639.0,1449881
2026-03-25 21:39:15.137871,6639.25,1449884
2026-03-25 21:39:16.141870,6639.0,1449885
2026-03-25 21:39:17.145514,6639.0,1449885
2026-03-25 21:39:18.149516,6639.0,1449885
2026-03-25 21:39:19.153214,6639.0,1449885
2026-03-25 21:39:20.158213,6639.0,1449885
2026-03-25 21:39:21.162249,6639.0,1449885
2026-03-25 21:39:22.166248,6639.0,1449886
2026-03-25 21:39:23.170168,6639.0,1449886
2026-03-25 21:39:24.174168,6639.0,1449886
2026-03-25 21:39:25.177722,6639.0,1449886
2026-03-25 21:39:26.181730,6639.0,1449887
2026-03-25 21:39:27.185730,6639.0,1449890
2026-03-25 21:39:28.189908,6638.75,1449900
2026-03-25 21:39:29.195908,6638.75,1449900
2026-03-25 21:39:30.200496,6639.0,1449901
2026-03-25 21:39:31.206495,6639.25,1449902
2026-03-25 21:39:32.211363,6639.25,1449902
2026-03-25 21:39:33.215362,6639.25,1449902
2026-03-25 21:39:34.219036,6638.75,1449903
2026-03-25 21:39:35.223041,6639.0,1449907
2026-03-25 21:39:36.227036,6639.0,1449907
2026-03-25 21:39:37.231133,6639.0,1449907
2026-03-25 21:39:38.237134,6639.0,1449907
2026-03-25 21:39:39.241306,6639.0,1449907
2026-03-25 21:39:40.245306,6639.0,1449907
2026-03-25 21:39:41.250234,6639.0,1449907
2026-03-25 21:39:42.254234,6639.0,1449907
2026-03-25 21:39:43.257911,6639.0,1449907
2026-03-25 21:39:44.261913,6639.0,1449907
2026-03-25 21:39:45.266661,6639.0,1449907
2026-03-25 21:39:46.272223,6639.0,1449907
2026-03-25 21:39:47.276739,6639.0,1449907
2026-03-25 21:39:48.284172,6639.0,1449907
2026-03-25 21:39:49.288172,6639.0,1449912
2026-03-25 21:39:50.291691,6639.0,1449912
2026-03-25 21:39:51.295208,6639.0,1449912
2026-03-25 21:39:52.299591,6639.25,1449914
2026-03-25 21:39:53.303590,6639.0,1449915
2026-03-25 21:39:54.308228,6638.75,1449935
2026-03-25 21:39:55.312225,6638.75,1449947
2026-03-25 21:39:56.316276,6638.75,1449947
2026-03-25 21:39:57.320838,6638.25,1449988
2026-03-25 21:39:58.325835,6638.5,1449989
2026-03-25 21:39:59.330803,6638.5,1449989
2026-03-25 21:40:00.334803,6638.75,1449991
2026-03-25 21:40:01.338865,6638.5,1449991
2026-03-25 21:40:02.342867,6638.5,1449997
2026-03-25 21:40:03.347262,6638.5,1449997
2026-03-25 21:40:04.351261,6638.75,1449998
2026-03-25 21:40:05.355444,6638.5,1450005
2026-03-25 21:40:06.358868,6638.5,1450005
2026-03-25 21:40:07.362545,6638.5,1450005
2026-03-25 21:40:08.367546,6638.5,1450005
2026-03-25 21:40:09.371545,6638.75,1450018
2026-03-25 21:40:10.375281,6638.75,1450023
2026-03-25 21:40:11.379281,6638.75,1450023
2026-03-25 21:40:12.382881,6638.75,1450027
2026-03-25 21:40:13.386882,6638.75,1450028
2026-03-25 21:40:14.390783,6638.75,1450028
2026-03-25 21:40:15.394026,6638.75,1450029
2026-03-25 21:40:16.398073,6638.75,1450029
2026-03-25 21:40:17.402073,6638.5,1450030
2026-03-25 21:40:18.406072,6638.5,1450030
2026-03-25 21:40:19.411018,6638.75,1450039
2026-03-25 21:40:20.415532,6638.75,1450039
2026-03-25 21:40:21.418743,6638.75,1450052
2026-03-25 21:40:22.422742,6638.75,1450053
2026-03-25 21:40:23.426504,6638.75,1450053
2026-03-25 21:40:24.430504,6638.75,1450054
2026-03-25 21:40:25.433753,6638.75,1450054
2026-03-25 21:40:26.437753,6638.75,1450059
2026-03-25 21:40:27.440933,6638.5,1450061
2026-03-25 21:40:28.444982,6638.5,1450075
2026-03-25 21:40:29.448982,6638.5,1450075
2026-03-25 21:40:30.453671,6638.5,1450075
2026-03-25 21:40:31.457437,6638.5,1450076
2026-03-25 21:40:32.461812,6638.5,1450076
2026-03-25 21:40:33.466813,6638.5,1450077
2026-03-25 21:40:34.471646,6638.5,1450078
2026-03-25 21:40:35.475646,6638.5,1450078
2026-03-25 21:40:36.481636,6638.5,1450083
2026-03-25 21:40:37.486636,6638.5,1450083
2026-03-25 21:40:38.491635,6638.5,1450099
2026-03-25 21:40:39.495193,6639.0,1450100
2026-03-25 21:40:40.499193,6639.0,1450101
2026-03-25 21:40:41.502898,6639.0,1450101
2026-03-25 21:40:42.506900,6639.0,1450101
2026-03-25 21:40:43.510517,6639.0,1450109
